,ga.dateHourMinute,ga.sessionDurationBucket,ga.browser.encoded,ga.operatingSystem.encoded,ga.operatingSystemVersion.encoded,ga.language.encoded,ga.DeviceInfo.encoded,ga.sessionsWithEvent,Success,month,date,hour,minute,time
353,201804051703,561,A4,B8,C2,D54,E359,0,True,4,5,17,3,1703
354,201804051710,3,A4,B8,C2,D77,E359,1,False,4,5,17,10,1710
355,201804051717,238,A4,B8,C2,D77,E359,1,True,4,5,17,17,1717
356,201804051717,431,A4,B8,C2,D54,E359,0,True,4,5,17,17,1717
357,201804051719,238,A4,B8,C2,D77,E359,0,True,4,5,17,19,1719
358,201804051720,238,A4,B8,C2,D77,E359,0,True,4,5,17,20,1720
359,201804051728,446,A7,B8,C2,D53,E359,1,True,4,5,17,28,1728
360,201804051729,446,A7,B8,C2,D53,E359,0,True,4,5,17,29,1729
361,201804051732,1235,A5,B8,C2,D77,E359,1,False,4,5,17,32,1732
362,201804051732,446,A7,B8,C2,D53,E359,0,True,4,5,17,32,1732
363,201804051733,446,A7,B8,C2,D53,E359,0,True,4,5,17,33,1733
364,201804051734,1235,A5,B8,C2,D77,E359,0,False,4,5,17,34,1734
365,201804051734,446,A7,B8,C2,D53,E359,0,True,4,5,17,34,1734
366,201804051735,446,A7,B8,C2,D53,E359,0,True,4,5,17,35,1735
367,201804051736,49,A6,B8,C2,D77,E359,1,False,4,5,17,36,1736
368,201804051737,1235,A5,B8,C2,D77,E359,0,False,4,5,17,37,1737
369,201804051737,49,A6,B8,C2,D77,E359,0,False,4,5,17,37,1737
370,201804051743,49,A4,B8,C2,D31,E359,1,False,4,5,17,43,1743
371,201804051744,49,A4,B8,C2,D31,E359,0,False,4,5,17,44,1744
372,201804051746,216,A4,B8,C2,D77,E359,1,False,4,5,17,46,1746
373,201804051750,2,A4,B8,C2,D77,E359,1,False,4,5,17,50,1750
374,201804051750,164,A4,B8,C2,D77,E359,1,True,4,5,17,50,1750
375,201804051751,1235,A5,B8,C2,D77,E359,0,False,4,5,17,51,1751
376,201804051751,164,A4,B8,C2,D77,E359,0,True,4,5,17,51,1751
377,201804051752,1235,A5,B8,C2,D77,E359,0,False,4,5,17,52,1752
378,201804051752,164,A4,B8,C2,D77,E359,0,True,4,5,17,52,1752
379,201804051757,124,A4,B8,C2,D77,E359,1,True,4,5,17,57,1757
380,201804051758,124,A4,B8,C2,D77,E359,0,True,4,5,17,58,1758
381,201804051759,124,A4,B8,C2,D77,E359,0,True,4,5,17,59,1759
382,201804051801,141,A6,B8,C2,D77,E359,0,False,4,5,18,1,1801
383,201804051802,141,A6,B8,C2,D77,E359,0,False,4,5,18,2,1802
384,201804051804,2,A5,B8,C2,D31,E359,1,False,4,5,18,4,1804
385,201804051806,856,A4,B8,C2,D31,E359,0,True,4,5,18,6,1806
386,201804051807,856,A4,B8,C2,D31,E359,0,True,4,5,18,7,1807
387,201804051808,159,A6,B8,C2,D54,E359,1,True,4,5,18,8,1808
388,201804051809,159,A6,B8,C2,D54,E359,0,True,4,5,18,9,1809
389,201804051811,401,A4,B8,C50,D77,E359,1,False,4,5,18,11,1811
390,201804051811,159,A6,B8,C2,D54,E359,0,True,4,5,18,11,1811
391,201804051812,856,A4,B8,C2,D31,E359,0,True,4,5,18,12,1812
392,201804051813,856,A4,B8,C2,D31,E359,0,True,4,5,18,13,1813
393,201804051815,856,A4,B8,C2,D31,E359,0,True,4,5,18,15,1815
394,201804051817,856,A4,B8,C2,D31,E359,0,True,4,5,18,17,1817
395,201804051823,714,A6,B8,C2,D77,E359,1,False,4,5,18,23,1823
396,201804051826,199,A4,B8,C2,D54,E359,1,True,4,5,18,26,1826
397,201804051829,199,A4,B8,C2,D54,E359,0,True,4,5,18,29,1829
398,201804051908,83,A4,B8,C2,D54,E359,0,True,4,5,19,8,1908
399,201804051914,1,A4,B8,C2,D54,E359,1,False,4,5,19,14,1914
400,201804051924,123,A4,B8,C50,D77,E359,0,False,4,5,19,24,1924
401,201804051937,229,A5,B8,C2,D77,E359,0,True,4,5,19,37,1937
402,201804051938,229,A5,B8,C2,D77,E359,0,True,4,5,19,38,1938
403,201804051938,92,A4,B8,C2,D54,E359,1,True,4,5,19,38,1938
404,201804051939,229,A5,B8,C2,D77,E359,0,True,4,5,19,39,1939
405,201804051940,229,A5,B8,C2,D77,E359,0,True,4,5,19,40,1940
406,201804051954,52,A5,B8,C2,D77,E359,1,True,4,5,19,54,1954
407,201804051955,52,A5,B8,C2,D77,E359,0,True,4,5,19,55,1955
408,201804052001,1,A4,B8,C2,D54,E359,1,False,4,5,20,1,2001
409,201804052004,45,A4,B8,C2,D31,E359,1,False,4,5,20,4,2004
410,201804052026,3,A4,B8,C2,D54,E359,1,False,4,5,20,26,2026
411,201804052053,139,A4,B8,C2,D54,E359,1,True,4,5,20,53,2053
412,201804052055,139,A4,B8,C2,D54,E359,0,True,4,5,20,55,2055
413,201804052100,1,A4,B8,C43,D77,E359,1,False,4,5,21,0,2100
414,201804052112,235,A4,B8,C2,D77,E359,0,True,4,5,21,12,2112
415,201804052130,148,A4,B8,C2,D77,E359,1,True,4,5,21,30,2130
416,201804052131,148,A4,B8,C2,D77,E359,0,True,4,5,21,31,2131
417,201804052132,148,A4,B8,C2,D77,E359,0,True,4,5,21,32,2132
418,201804052133,148,A4,B8,C2,D77,E359,0,True,4,5,21,33,2133
419,201804052139,126,A4,B8,C2,D77,E359,1,True,4,5,21,39,2139
420,201804052140,126,A4,B8,C2,D77,E359,0,True,4,5,21,40,2140
421,201804052141,126,A4,B8,C2,D77,E359,0,True,4,5,21,41,2141
422,201804052239,465,A4,B8,C43,D77,E359,1,False,4,5,22,39,2239
423,201804052240,465,A4,B8,C43,D77,E359,0,False,4,5,22,40,2240
424,201804052246,465,A4,B8,C43,D77,E359,0,False,4,5,22,46,2246
425,201804052344,86,A4,B8,C2,D54,E359,1,False,4,5,23,44,2344
426,201804052345,85,A4,B8,C2,D77,E359,1,False,4,5,23,45,2345
427,201804052346,85,A4,B8,C2,D77,E359,0,False,4,5,23,46,2346
428,201804060001,1641,A4,B8,C2,D77,E359,1,False,4,6,0,1,1
429,201804060002,1641,A4,B8,C2,D77,E359,0,False,4,6,0,2,2
430,201804060010,430,A4,B8,C2,D77,E359,0,False,4,6,0,10,10
431,201804060011,430,A4,B8,C2,D77,E359,0,False,4,6,0,11,11
432,201804060028,1641,A4,B8,C2,D77,E359,0,False,4,6,0,28,28
433,201804060029,1641,A4,B8,C2,D77,E359,0,False,4,6,0,29,29
434,201804060227,152,A4,B8,C43,D31,E359,1,False,4,6,2,27,227
435,201804060229,152,A4,B8,C43,D31,E359,0,False,4,6,2,29,229
436,201804060250,336,A4,B8,C2,D54,E359,0,True,4,6,2,50,250
437,201804060251,336,A4,B8,C2,D54,E359,0,True,4,6,2,51,251
438,201804060254,336,A4,B8,C2,D54,E359,0,True,4,6,2,54,254
439,201804060631,15,A4,B8,C50,D54,E359,0,False,4,6,6,31,631
440,201804060733,293,A6,B8,C2,D77,E359,1,False,4,6,7,33,733
441,201804060738,293,A6,B8,C2,D77,E359,0,False,4,6,7,38,738
442,201804060754,37,A7,B8,C43,D77,E359,1,False,4,6,7,54,754
443,201804060801,327,A4,B8,C50,D77,E359,0,False,4,6,8,1,801
444,201804060804,327,A4,B8,C50,D77,E359,0,False,4,6,8,4,804
445,201804060805,24,A4,B8,C2,D77,E359,1,False,4,6,8,5,805
446,201804060805,4,A6,B8,C78,D77,E359,1,False,4,6,8,5,805
447,201804060806,409,A4,B8,C2,D54,E359,1,True,4,6,8,6,806
448,201804060809,409,A4,B8,C2,D54,E359,0,True,4,6,8,9,809
449,201804060812,409,A4,B8,C2,D54,E359,0,True,4,6,8,12,812
450,201804060813,409,A4,B8,C2,D54,E359,0,True,4,6,8,13,813
451,201804060816,150,A4,B8,C2,D54,E359,1,False,4,6,8,16,816
452,201804060816,91,A4,B8,C2,D25,E359,1,False,4,6,8,16,816
453,201804060817,55,A10,B8,C2,D77,E359,1,False,4,6,8,17,817
454,201804060818,55,A10,B8,C2,D77,E359,0,False,4,6,8,18,818
455,201804060818,91,A4,B8,C2,D25,E359,0,False,4,6,8,18,818
456,201804060828,12,A5,B8,C2,D77,E359,0,False,4,6,8,28,828
457,201804060850,3,A4,B8,C2,D77,E359,1,False,4,6,8,50,850
458,201804060900,2,A4,B8,C2,D77,E359,1,False,4,6,9,0,900
459,201804060908,110,A4,B8,C43,D77,E359,1,True,4,6,9,8,908
460,201804060909,110,A4,B8,C43,D77,E359,0,True,4,6,9,9,909
461,201804060915,146,A4,B8,C50,D54,E359,1,False,4,6,9,15,915
462,201804060918,146,A4,B8,C50,D54,E359,0,False,4,6,9,18,918
463,201804060921,59,A4,B8,C2,D77,E359,1,False,4,6,9,21,921
464,201804060922,59,A4,B8,C2,D77,E359,0,False,4,6,9,22,922
465,201804060934,2,A5,B8,C2,D53,E359,1,False,4,6,9,34,934
466,201804060944,8,A4,B8,C43,D77,E359,1,False,4,6,9,44,944
467,201804060950,39,A4,B8,C2,D77,E359,1,False,4,6,9,50,950
468,201804061006,12,A4,B8,C2,D77,E359,1,False,4,6,10,6,1006
469,201804061014,1562,A5,B8,C2,D77,E359,0,False,4,6,10,14,1014
470,201804061015,1,A4,B8,C43,D31,E359,1,False,4,6,10,15,1015
471,201804061029,375,A6,B8,C2,D54,E359,1,False,4,6,10,29,1029
472,201804061030,1562,A5,B8,C2,D77,E359,0,False,4,6,10,30,1030
473,201804061030,375,A6,B8,C2,D54,E359,0,False,4,6,10,30,1030
474,201804061031,1562,A5,B8,C2,D77,E359,0,False,4,6,10,31,1031
475,201804061031,375,A6,B8,C2,D54,E359,0,False,4,6,10,31,1031
476,201804061035,375,A6,B8,C2,D54,E359,0,False,4,6,10,35,1035
477,201804061043,2,A4,B8,C2,D77,E359,1,False,4,6,10,43,1043
478,201804061051,85,A4,B8,C2,D77,E359,1,True,4,6,10,51,1051
479,201804061052,1,A4,B8,C2,D77,E359,1,False,4,6,10,52,1052
480,201804061052,172,A4,B8,C2,D54,E359,1,True,4,6,10,52,1052
481,201804061052,85,A4,B8,C2,D77,E359,0,True,4,6,10,52,1052
482,201804061053,48,A6,B8,C2,D77,E359,1,False,4,6,10,53,1053
483,201804061053,172,A4,B8,C2,D54,E359,0,True,4,6,10,53,1053
484,201804061053,85,A4,B8,C2,D77,E359,0,True,4,6,10,53,1053
485,201804061054,48,A6,B8,C2,D77,E359,0,False,4,6,10,54,1054
486,201804061054,172,A4,B8,C2,D54,E359,0,True,4,6,10,54,1054
487,201804061055,172,A4,B8,C2,D54,E359,0,True,4,6,10,55,1055
488,201804061057,396,A7,B8,C2,D61,E359,1,False,4,6,10,57,1057
489,201804061057,924,A4,B8,C43,D77,E359,0,True,4,6,10,57,1057
490,201804061103,396,A7,B8,C2,D61,E359,0,False,4,6,11,3,1103
491,201804061104,180,A6,B8,C43,D77,E359,1,True,4,6,11,4,1104
492,201804061106,180,A6,B8,C43,D77,E359,0,True,4,6,11,6,1106
493,201804061110,924,A4,B8,C43,D77,E359,0,True,4,6,11,10,1110
494,201804061111,924,A4,B8,C43,D77,E359,0,True,4,6,11,11,1111
495,201804061130,1,A4,B8,C50,D77,E359,1,False,4,6,11,30,1130
496,201804061130,294,A6,B8,C50,D77,E359,1,False,4,6,11,30,1130
497,201804061131,87,A6,B8,C50,D77,E359,1,False,4,6,11,31,1131
498,201804061135,294,A6,B8,C50,D77,E359,0,False,4,6,11,35,1135
499,201804061141,142,A7,B8,C2,D13,E359,0,True,4,6,11,41,1141
500,201804061142,1,A4,B8,C2,D77,E359,1,False,4,6,11,42,1142
501,201804061142,142,A7,B8,C2,D13,E359,0,True,4,6,11,42,1142
502,201804061153,1,A4,B8,C43,D54,E359,1,False,4,6,11,53,1153
503,201804061155,214,A4,B8,C2,D54,E359,0,True,4,6,11,55,1155
504,201804061157,6,A7,B8,C2,D77,E359,1,False,4,6,11,57,1157
505,201804061204,124,A4,B8,C43,D54,E359,1,True,4,6,12,4,1204
506,201804061205,124,A4,B8,C43,D54,E359,0,True,4,6,12,5,1205
507,201804061206,124,A4,B8,C43,D54,E359,0,True,4,6,12,6,1206
508,201804061208,37,A4,B8,C2,D54,E359,0,True,4,6,12,8,1208
509,201804061210,81,A4,B8,C2,D19,E359,1,True,4,6,12,10,1210
510,201804061211,81,A4,B8,C2,D19,E359,0,True,4,6,12,11,1211
511,201804061213,1,A5,B8,C2,D54,E359,1,False,4,6,12,13,1213
512,201804061235,303,A4,B8,C43,D77,E359,0,False,4,6,12,35,1235
513,201804061238,303,A4,B8,C43,D77,E359,0,False,4,6,12,38,1238
514,201804061243,3,A4,B8,C2,D77,E359,1,False,4,6,12,43,1243
515,201804061243,57,A4,B8,C2,D77,E359,1,False,4,6,12,43,1243
516,201804061244,57,A4,B8,C2,D77,E359,0,False,4,6,12,44,1244
517,201804061249,131,A4,B8,C2,D54,E359,0,True,4,6,12,49,1249
518,201804061249,137,A4,B8,C2,D77,E359,0,True,4,6,12,49,1249
519,201804061250,131,A4,B8,C2,D54,E359,0,True,4,6,12,50,1250
520,201804061250,137,A4,B8,C2,D77,E359,0,True,4,6,12,50,1250
521,201804061257,103,A4,B8,C50,D31,E359,1,True,4,6,12,57,1257
522,201804061258,103,A4,B8,C50,D31,E359,0,True,4,6,12,58,1258
523,201804061304,146,A5,B8,C2,D54,E359,1,True,4,6,13,4,1304
524,201804061305,146,A5,B8,C2,D54,E359,0,True,4,6,13,5,1305
525,201804061306,146,A5,B8,C2,D54,E359,0,True,4,6,13,6,1306
526,201804061307,68,A4,B8,C2,D54,E359,1,False,4,6,13,7,1307
527,201804061309,68,A4,B8,C2,D54,E359,0,False,4,6,13,9,1309
528,201804061311,119,A5,B8,C2,D77,E359,1,True,4,6,13,11,1311
529,201804061313,119,A4,B8,C2,D54,E359,1,True,4,6,13,13,1313
530,201804061313,119,A5,B8,C2,D77,E359,0,True,4,6,13,13,1313
531,201804061314,4,A4,B8,C2,D77,E359,1,False,4,6,13,14,1314
532,201804061314,119,A4,B8,C2,D54,E359,0,True,4,6,13,14,1314
533,201804061318,69,A4,B8,C2,D31,E359,1,True,4,6,13,18,1318
534,201804061319,69,A4,B8,C2,D31,E359,0,True,4,6,13,19,1319
535,201804061322,251,A6,B8,C2,D73,E359,1,False,4,6,13,22,1322
536,201804061323,251,A6,B8,C2,D73,E359,0,False,4,6,13,23,1323
537,201804061324,251,A6,B8,C2,D73,E359,0,False,4,6,13,24,1324
538,201804061326,251,A6,B8,C2,D73,E359,0,False,4,6,13,26,1326
539,201804061333,108,A4,B8,C2,D77,E359,1,False,4,6,13,33,1333
540,201804061334,108,A4,B8,C2,D77,E359,0,False,4,6,13,34,1334
541,201804061335,108,A4,B8,C2,D77,E359,0,False,4,6,13,35,1335
542,201804061345,3,A4,B8,C2,D77,E359,1,False,4,6,13,45,1345
543,201804061350,28,A4,B8,C43,D17,E359,1,False,4,6,13,50,1350
544,201804061351,1,A4,B8,C2,D31,E359,1,False,4,6,13,51,1351
545,201804061359,213,A4,B8,C43,D77,E359,1,False,4,6,13,59,1359
546,201804061401,181,A4,B8,C2,D31,E359,0,False,4,6,14,1,1401
547,201804061401,213,A4,B8,C43,D77,E359,0,False,4,6,14,1,1401
548,201804061402,181,A4,B8,C2,D31,E359,0,False,4,6,14,2,1402
549,201804061402,213,A4,B8,C43,D77,E359,0,False,4,6,14,2,1402
550,201804061406,1,A7,B8,C2,D13,E359,1,False,4,6,14,6,1406
551,201804061432,159,A4,B8,C43,D54,E359,0,True,4,6,14,32,1432
552,201804061434,159,A4,B8,C43,D54,E359,0,True,4,6,14,34,1434
553,201804061454,13,A6,B8,C2,D77,E359,0,False,4,6,14,54,1454
554,201804061456,1,A4,B8,C2,D13,E359,1,False,4,6,14,56,1456
555,201804061457,39,A4,B8,C2,D77,E359,1,False,4,6,14,57,1457
556,201804061458,39,A4,B8,C2,D77,E359,0,False,4,6,14,58,1458
557,201804061509,892,A4,B8,C2,D54,E359,1,False,4,6,15,9,1509
558,201804061510,892,A4,B8,C2,D54,E359,0,False,4,6,15,10,1510
559,201804061511,892,A4,B8,C2,D54,E359,0,False,4,6,15,11,1511
560,201804061512,892,A4,B8,C2,D54,E359,0,False,4,6,15,12,1512
561,201804061515,892,A4,B8,C2,D54,E359,0,False,4,6,15,15,1515
562,201804061517,892,A4,B8,C2,D54,E359,0,False,4,6,15,17,1517
563,201804061522,3,A4,B8,C2,D77,E359,1,False,4,6,15,22,1522
564,201804061522,892,A4,B8,C2,D54,E359,0,False,4,6,15,22,1522
565,201804061523,541,A4,B8,C2,D31,E359,1,True,4,6,15,23,1523
566,201804061524,892,A4,B8,C2,D54,E359,0,False,4,6,15,24,1524
567,201804061524,541,A4,B8,C2,D31,E359,0,True,4,6,15,24,1524
568,201804061526,170,A6,B8,C2,D77,E359,1,False,4,6,15,26,1526
569,201804061528,170,A6,B8,C2,D77,E359,0,False,4,6,15,28,1528
570,201804061528,541,A4,B8,C2,D31,E359,0,True,4,6,15,28,1528
571,201804061529,170,A6,B8,C2,D77,E359,0,False,4,6,15,29,1529
572,201804061532,541,A4,B8,C2,D31,E359,0,True,4,6,15,32,1532
573,201804061535,154,A4,B8,C2,D54,E359,1,True,4,6,15,35,1535
574,201804061537,154,A4,B8,C2,D54,E359,0,True,4,6,15,37,1537
575,201804061538,62,A4,B8,C43,D77,E359,0,False,4,6,15,38,1538
576,201804061551,214,A4,B8,C2,D31,E359,1,False,4,6,15,51,1551
577,201804061553,214,A4,B8,C2,D31,E359,0,False,4,6,15,53,1553
578,201804061643,1,A4,B8,C2,D77,E359,1,False,4,6,16,43,1643
579,201804061647,1,A4,B8,C2,D31,E359,1,False,4,6,16,47,1647
580,201804061653,1,A6,B8,C2,D31,E359,1,False,4,6,16,53,1653
581,201804061654,134,A6,B8,C43,D31,E359,1,False,4,6,16,54,1654
582,201804061715,864,A6,B8,C2,D77,E359,1,True,4,6,17,15,1715
583,201804061716,864,A6,B8,C2,D77,E359,0,True,4,6,17,16,1716
584,201804061718,864,A6,B8,C2,D77,E359,0,True,4,6,17,18,1718
585,201804061719,864,A6,B8,C2,D77,E359,0,True,4,6,17,19,1719
586,201804061723,306,A5,B8,C2,D77,E359,1,False,4,6,17,23,1723
587,201804061725,864,A6,B8,C2,D77,E359,0,True,4,6,17,25,1725
588,201804061726,47,A4,B8,C2,D54,E359,1,False,4,6,17,26,1726
589,201804061727,47,A4,B8,C2,D54,E359,0,False,4,6,17,27,1727
590,201804061728,148,A7,B8,C43,D54,E359,1,False,4,6,17,28,1728
591,201804061728,864,A6,B8,C2,D77,E359,0,True,4,6,17,28,1728
592,201804061729,864,A6,B8,C2,D77,E359,0,True,4,6,17,29,1729
593,201804061730,148,A7,B8,C43,D54,E359,0,False,4,6,17,30,1730
594,201804061731,148,A7,B8,C43,D54,E359,0,False,4,6,17,31,1731
595,201804061739,165,A4,B8,C2,D77,E359,0,True,4,6,17,39,1739
596,201804061740,165,A4,B8,C2,D77,E359,0,True,4,6,17,40,1740
597,201804061743,188,A5,B8,C2,D77,E359,0,True,4,6,17,43,1743
598,201804061745,188,A5,B8,C2,D77,E359,0,True,4,6,17,45,1745
599,201804061747,268,A4,B8,C2,D77,E359,1,True,4,6,17,47,1747
600,201804061749,268,A4,B8,C2,D77,E359,0,True,4,6,17,49,1749
601,201804061750,268,A4,B8,C2,D77,E359,0,True,4,6,17,50,1750
602,201804061751,1,A4,B8,C2,D31,E359,1,False,4,6,17,51,1751
603,201804061751,268,A4,B8,C2,D77,E359,0,True,4,6,17,51,1751
604,201804061752,268,A4,B8,C2,D77,E359,0,True,4,6,17,52,1752
605,201804061808,415,A4,B8,C2,D77,E359,1,True,4,6,18,8,1808
606,201804061809,415,A4,B8,C2,D77,E359,0,True,4,6,18,9,1809
607,201804061810,415,A4,B8,C2,D77,E359,0,True,4,6,18,10,1810
608,201804061811,415,A4,B8,C2,D77,E359,0,True,4,6,18,11,1811
609,201804061814,25,A4,B8,C2,D73,E359,1,False,4,6,18,14,1814
610,201804061815,25,A4,B8,C2,D73,E359,0,False,4,6,18,15,1815
611,201804061815,415,A4,B8,C2,D77,E359,0,True,4,6,18,15,1815
612,201804061828,129,A4,B8,C2,D54,E359,1,False,4,6,18,28,1828
613,201804061829,129,A4,B8,C2,D54,E359,0,False,4,6,18,29,1829
614,201804061830,129,A4,B8,C2,D54,E359,0,False,4,6,18,30,1830
615,201804061835,49,A4,B8,C2,D54,E359,1,False,4,6,18,35,1835
616,201804061849,64,A4,B8,C2,D54,E359,1,True,4,6,18,49,1849
617,201804061922,97,A4,B8,C2,D31,E359,1,False,4,6,19,22,1922
618,201804061923,97,A4,B8,C2,D31,E359,0,False,4,6,19,23,1923
619,201804061939,160,A4,B8,C2,D31,E359,1,True,4,6,19,39,1939
620,201804061940,160,A4,B8,C2,D31,E359,0,True,4,6,19,40,1940
621,201804061942,160,A4,B8,C2,D31,E359,0,True,4,6,19,42,1942
622,201804062006,1,A4,B8,C2,D77,E359,1,False,4,6,20,6,2006
623,201804062007,1,A4,B8,C2,D77,E359,0,False,4,6,20,7,2007
624,201804062007,129,A4,B8,C2,D54,E359,0,True,4,6,20,7,2007
625,201804062008,129,A4,B8,C2,D54,E359,0,True,4,6,20,8,2008
626,201804062009,129,A4,B8,C2,D54,E359,0,True,4,6,20,9,2009
627,201804062017,5,A5,B8,C2,D77,E359,1,False,4,6,20,17,2017
628,201804062124,2797,A4,B8,C2,D54,E359,1,True,4,6,21,24,2124
629,201804062132,404,A5,B8,C2,D53,E359,1,True,4,6,21,32,2132
630,201804062135,2797,A4,B8,C2,D54,E359,0,True,4,6,21,35,2135
631,201804062136,2797,A4,B8,C2,D54,E359,0,True,4,6,21,36,2136
632,201804062136,404,A5,B8,C2,D53,E359,0,True,4,6,21,36,2136
633,201804062138,404,A5,B8,C2,D53,E359,0,True,4,6,21,38,2138
634,201804062139,404,A5,B8,C2,D53,E359,0,True,4,6,21,39,2139
635,201804062155,2,A5,B8,C2,D77,E359,1,False,4,6,21,55,2155
636,201804062155,2797,A4,B8,C2,D54,E359,0,True,4,6,21,55,2155
637,201804062157,2797,A4,B8,C2,D54,E359,0,True,4,6,21,57,2157
638,201804062159,2797,A4,B8,C2,D54,E359,0,True,4,6,21,59,2159
639,201804062201,2797,A4,B8,C2,D54,E359,0,True,4,6,22,1,2201
640,201804062202,2797,A4,B8,C2,D54,E359,0,True,4,6,22,2,2202
641,201804062205,168,A4,B8,C2,D54,E359,0,True,4,6,22,5,2205
642,201804062207,168,A4,B8,C2,D54,E359,0,True,4,6,22,7,2207
643,201804062208,2797,A4,B8,C2,D54,E359,0,True,4,6,22,8,2208
644,201804062209,2797,A4,B8,C2,D54,E359,0,True,4,6,22,9,2209
645,201804062210,2797,A4,B8,C2,D54,E359,0,True,4,6,22,10,2210
646,201804062250,1,A4,B8,C2,D54,E359,1,False,4,6,22,50,2250
647,201804062251,2,A4,B8,C2,D77,E359,1,False,4,6,22,51,2251
648,201804070015,307,A4,B8,C2,D31,E359,1,False,4,7,0,15,15
649,201804070016,307,A4,B8,C2,D31,E359,0,False,4,7,0,16,16
650,201804070017,307,A4,B8,C2,D31,E359,0,False,4,7,0,17,17
651,201804070021,307,A4,B8,C2,D31,E359,0,False,4,7,0,21,21
652,201804070126,315,A4,B8,C2,D54,E359,1,False,4,7,1,26,126
653,201804070128,315,A4,B8,C2,D54,E359,0,False,4,7,1,28,128
654,201804070129,315,A4,B8,C2,D54,E359,0,False,4,7,1,29,129
655,201804070130,315,A4,B8,C2,D54,E359,0,False,4,7,1,30,130
656,201804070131,315,A4,B8,C2,D54,E359,0,False,4,7,1,31,131
657,201804070706,164,A4,B8,C2,D54,E359,1,True,4,7,7,6,706
658,201804070707,164,A4,B8,C2,D54,E359,0,True,4,7,7,7,707
659,201804070709,164,A4,B8,C2,D54,E359,0,True,4,7,7,9,709
660,201804070803,68,A5,B8,C2,D77,E359,1,True,4,7,8,3,803
661,201804070804,68,A5,B8,C2,D77,E359,0,True,4,7,8,4,804
662,201804070934,268,A4,B8,C2,D77,E359,1,False,4,7,9,34,934
663,201804070935,518,A4,B8,C2,D77,E359,0,True,4,7,9,35,935
664,201804070940,518,A4,B8,C2,D77,E359,0,True,4,7,9,40,940
665,201804070941,118,A4,B8,C2,D77,E359,1,False,4,7,9,41,941
666,201804070941,518,A4,B8,C2,D77,E359,0,True,4,7,9,41,941
667,201804070943,118,A4,B8,C2,D77,E359,0,False,4,7,9,43,943
668,201804070943,518,A4,B8,C2,D77,E359,0,True,4,7,9,43,943
669,201804071007,383,A4,B8,C2,D54,E359,0,True,4,7,10,7,1007
670,201804071009,383,A4,B8,C2,D54,E359,0,True,4,7,10,9,1009
671,201804071042,365,A5,B8,C2,D77,E359,0,True,4,7,10,42,1042
672,201804071043,365,A5,B8,C2,D77,E359,0,True,4,7,10,43,1043
673,201804071044,365,A5,B8,C2,D77,E359,0,True,4,7,10,44,1044
674,201804071046,17,A4,B8,C2,D54,E359,1,False,4,7,10,46,1046
675,201804071058,183,A5,B8,C2,D77,E359,1,True,4,7,10,58,1058
676,201804071059,183,A5,B8,C2,D77,E359,0,True,4,7,10,59,1059
677,201804071100,183,A5,B8,C2,D77,E359,0,True,4,7,11,0,1100
678,201804071101,183,A5,B8,C2,D77,E359,0,True,4,7,11,1,1101
679,201804071140,274,A4,B8,C2,D54,E359,1,False,4,7,11,40,1140
680,201804071144,274,A4,B8,C2,D54,E359,0,False,4,7,11,44,1144
681,201804071159,298,A5,B8,C2,D53,E359,0,True,4,7,11,59,1159
682,201804071201,298,A5,B8,C2,D53,E359,0,True,4,7,12,1,1201
683,201804071203,298,A5,B8,C2,D53,E359,0,True,4,7,12,3,1203
684,201804071219,363,A4,B8,C2,D54,E359,1,True,4,7,12,19,1219
685,201804071220,363,A4,B8,C2,D54,E359,0,True,4,7,12,20,1220
686,201804071222,363,A4,B8,C2,D54,E359,0,True,4,7,12,22,1222
687,201804071225,363,A4,B8,C2,D54,E359,0,True,4,7,12,25,1225
688,201804071240,7,A5,B8,C2,D77,E359,1,False,4,7,12,40,1240
689,201804071244,29,A4,B8,C2,D54,E359,1,False,4,7,12,44,1244
690,201804071245,29,A4,B8,C2,D54,E359,0,False,4,7,12,45,1245
691,201804071255,339,A4,B8,C2,D13,E359,0,True,4,7,12,55,1255
692,201804071324,148,A5,B8,C2,D77,E359,1,True,4,7,13,24,1324
693,201804071325,148,A5,B8,C2,D77,E359,0,True,4,7,13,25,1325
694,201804071409,234,A4,B8,C2,D54,E359,1,True,4,7,14,9,1409
695,201804071410,234,A4,B8,C2,D54,E359,0,True,4,7,14,10,1410
696,201804071413,234,A4,B8,C2,D54,E359,0,True,4,7,14,13,1413
697,201804071430,1410,A4,B8,C2,D54,E359,0,True,4,7,14,30,1430
698,201804071431,1410,A4,B8,C2,D54,E359,0,True,4,7,14,31,1431
699,201804071433,1410,A4,B8,C2,D54,E359,0,True,4,7,14,33,1433
700,201804071434,1410,A4,B8,C2,D54,E359,0,True,4,7,14,34,1434
701,201804071439,1,A6,B8,C2,D77,E359,1,False,4,7,14,39,1439
702,201804071457,511,A4,B8,C43,D31,E359,1,True,4,7,14,57,1457
703,201804071458,511,A4,B8,C43,D31,E359,0,True,4,7,14,58,1458
704,201804071503,511,A4,B8,C43,D31,E359,0,True,4,7,15,3,1503
705,201804071506,511,A4,B8,C43,D31,E359,0,True,4,7,15,6,1506
706,201804071548,1,A4,B8,C2,D77,E359,1,False,4,7,15,48,1548
707,201804071606,443,A5,B8,C2,D77,E359,1,False,4,7,16,6,1606
708,201804071613,443,A5,B8,C2,D77,E359,0,False,4,7,16,13,1613
